,Time-s,MFM-sig,MFM-flow
08.02.2023 ; 13:32:15,1070,3038,4.74647
08.02.2023 ; 13:32:17,1072,3033,4.73979
08.02.2023 ; 13:32:19,1074,3025,4.725892
08.02.2023 ; 13:32:21,1076,3032,4.737881
08.02.2023 ; 13:32:23,1078,3039,4.748991
08.02.2023 ; 13:32:25,1080,3048,4.762372
08.02.2023 ; 13:32:27,1082,3062,4.784798
08.02.2023 ; 13:32:29,1084,3065,4.789344
08.02.2023 ; 13:32:31,1086,3066,4.789909
08.02.2023 ; 13:32:33,1088,3069,4.794974
08.02.2023 ; 13:32:35,1090,3064,4.788165
08.02.2023 ; 13:32:37,1092,3050,4.765739
08.02.2023 ; 13:32:39,1094,3045,4.75821
08.02.2023 ; 13:32:41,1096,3048,4.762358
08.02.2023 ; 13:32:43,1098,3037,4.744713
08.02.2023 ; 13:32:45,1100,3036,4.744222
08.02.2023 ; 13:32:47,1102,3036,4.74346
08.02.2023 ; 13:32:49,1104,3044,4.756573
08.02.2023 ; 13:32:51,1106,3047,4.761359
08.02.2023 ; 13:32:53,1108,3049,4.764091
08.02.2023 ; 13:32:55,1110,3044,4.75568
08.02.2023 ; 13:32:57,1112,3042,4.752513
08.02.2023 ; 13:32:59,1114,3042,4.752387
08.02.2023 ; 13:33:01,1116,3053,4.770191
08.02.2023 ; 13:33:03,1118,3055,4.773328
08.02.2023 ; 13:33:05,1120,3055,4.772738
08.02.2023 ; 13:33:07,1122,3055,4.773084
08.02.2023 ; 13:33:09,1124,3043,4.755244
08.02.2023 ; 13:33:11,1126,3048,4.761793
08.02.2023 ; 13:33:13,1128,3038,4.747216
08.02.2023 ; 13:33:15,1130,3044,4.756127
08.02.2023 ; 13:33:17,1132,3054,4.771672
08.02.2023 ; 13:33:19,1134,3055,4.77414
08.02.2023 ; 13:33:21,1136,3060,4.780919
08.02.2023 ; 13:33:23,1138,3058,4.77871
08.02.2023 ; 13:33:25,1140,3063,4.785412
08.02.2023 ; 13:33:27,1142,3064,4.787553
08.02.2023 ; 13:33:29,1144,3054,4.771669
08.02.2023 ; 13:33:31,1146,3051,4.767725
08.02.2023 ; 13:33:33,1148,3051,4.766851
08.02.2023 ; 13:33:35,1150,3045,4.757994
08.02.2023 ; 13:33:37,1152,3056,4.775712
08.02.2023 ; 13:33:39,1154,3064,4.786975
08.02.2023 ; 13:33:41,1156,3052,4.768073
08.02.2023 ; 13:33:43,1158,3057,4.775486
08.02.2023 ; 13:33:45,1160,3052,4.768181
08.02.2023 ; 13:33:47,1162,3062,4.783633
08.02.2023 ; 13:33:49,1164,3059,4.779061
08.02.2023 ; 13:33:51,1166,3060,4.780753
08.02.2023 ; 13:33:53,1168,3065,4.788658
08.02.2023 ; 13:33:55,1170,3066,4.790359
08.02.2023 ; 13:33:57,1172,3059,4.779273
08.02.2023 ; 13:33:59,1174,3053,4.770405
08.02.2023 ; 13:34:01,1176,3056,4.77551
08.02.2023 ; 13:34:03,1178,3058,4.778774
08.02.2023 ; 13:34:05,1180,3055,4.773775
08.02.2023 ; 13:34:07,1182,3054,4.772368
08.02.2023 ; 13:34:09,1184,3057,4.776002
08.02.2023 ; 13:34:11,1186,3048,4.761771
08.02.2023 ; 13:34:13,1188,3051,4.766668
08.02.2023 ; 13:34:15,1190,3056,4.775135
08.02.2023 ; 13:34:17,1192,3063,4.786689
08.02.2023 ; 13:34:19,1194,3054,4.772076
08.02.2023 ; 13:34:21,1196,3040,4.750515
08.02.2023 ; 13:34:23,1198,3048,4.762944
08.02.2023 ; 13:34:25,1200,3058,4.778079
08.02.2023 ; 13:34:27,1202,3061,4.783563
08.02.2023 ; 13:34:29,1204,3056,4.775383
08.02.2023 ; 13:34:31,1206,3062,4.784835
08.02.2023 ; 13:34:33,1208,3066,4.790109
08.02.2023 ; 13:34:35,1210,3049,4.76351
08.02.2023 ; 13:34:37,1212,3056,4.774922
08.02.2023 ; 13:34:39,1214,3062,4.78407
08.02.2023 ; 13:34:41,1216,3076,4.806294
08.02.2023 ; 13:34:43,1218,3069,4.794704
08.02.2023 ; 13:34:45,1220,3064,4.786725
08.02.2023 ; 13:34:47,1222,3068,4.79394
08.02.2023 ; 13:34:49,1224,3069,4.795132
08.02.2023 ; 13:34:51,1226,3066,4.79049
08.02.2023 ; 13:34:53,1228,3068,4.793106
08.02.2023 ; 13:34:55,1230,3074,4.802661
08.02.2023 ; 13:34:57,1232,3074,4.803107
08.02.2023 ; 13:34:59,1234,3066,4.790086
08.02.2023 ; 13:35:01,1236,3063,4.786118
08.02.2023 ; 13:35:03,1238,3064,4.787451
08.02.2023 ; 13:35:05,1240,3073,4.801912
08.02.2023 ; 13:35:07,1242,3071,4.799109
08.02.2023 ; 13:35:09,1244,3074,4.803613
08.02.2023 ; 13:35:11,1246,3076,4.806117
08.02.2023 ; 13:35:13,1248,3075,4.804446
08.02.2023 ; 13:35:15,1250,3075,4.80405
08.02.2023 ; 13:35:17,1252,3065,4.788153
08.02.2023 ; 13:35:19,1254,3067,4.792243
08.02.2023 ; 13:35:21,1256,3077,4.808634
08.02.2023 ; 13:35:23,1258,3078,4.809556
08.02.2023 ; 13:35:25,1260,3086,4.821167
08.02.2023 ; 13:35:27,1262,3085,4.82016
08.02.2023 ; 13:35:29,1264,3083,4.817599
08.02.2023 ; 13:35:31,1266,3090,4.828359
08.02.2023 ; 13:35:33,1268,3091,4.829574
08.02.2023 ; 13:35:35,1270,3087,4.823884
08.02.2023 ; 13:35:37,1272,3087,4.822872
08.02.2023 ; 13:35:39,1274,3091,4.829746
08.02.2023 ; 13:35:41,1276,3086,4.821204
08.02.2023 ; 13:35:43,1278,3084,4.818916
08.02.2023 ; 13:35:45,1280,3090,4.828511
08.02.2023 ; 13:35:47,1282,3090,4.828621
08.02.2023 ; 13:35:49,1284,3084,4.818629
08.02.2023 ; 13:35:51,1286,3081,4.813827
08.02.2023 ; 13:35:53,1288,3082,4.816089
08.02.2023 ; 13:35:55,1290,3072,4.799748
08.02.2023 ; 13:35:57,1292,3067,4.792384
08.02.2023 ; 13:35:59,1294,3074,4.803146
08.02.2023 ; 13:36:01,1296,3072,4.800603
08.02.2023 ; 13:36:03,1298,3076,4.806186
08.02.2023 ; 13:36:05,1300,3075,4.804013
08.02.2023 ; 13:36:07,1302,3066,4.791405
08.02.2023 ; 13:36:09,1304,3058,4.778836
08.02.2023 ; 13:36:11,1306,3061,4.782449
08.02.2023 ; 13:36:13,1308,3059,4.780131
08.02.2023 ; 13:36:15,1310,3049,4.763942
08.02.2023 ; 13:36:17,1312,3049,4.764462
08.02.2023 ; 13:36:19,1314,3061,4.782334
08.02.2023 ; 13:36:21,1316,3068,4.794037
08.02.2023 ; 13:36:23,1318,3082,4.816132
08.02.2023 ; 13:36:25,1320,3089,4.826248
08.02.2023 ; 13:36:27,1322,3069,4.795678
08.02.2023 ; 13:36:29,1324,3075,4.805287
08.02.2023 ; 13:36:31,1326,3076,4.806908
08.02.2023 ; 13:36:33,1328,3078,4.809498
08.02.2023 ; 13:36:35,1330,3074,4.803128
08.02.2023 ; 13:36:37,1332,3077,4.808678
08.02.2023 ; 13:36:39,1334,3085,4.819829
08.02.2023 ; 13:36:41,1336,3086,4.821945
08.02.2023 ; 13:36:43,1338,3079,4.810942
08.02.2023 ; 13:36:45,1340,3086,4.821524
08.02.2023 ; 13:36:47,1342,3087,4.824053
08.02.2023 ; 13:36:49,1344,3079,4.810671
08.02.2023 ; 13:36:51,1346,3075,4.80466
08.02.2023 ; 13:36:53,1348,3085,4.820354
08.02.2023 ; 13:36:55,1350,3090,4.827579
08.02.2023 ; 13:36:57,1352,3101,4.84543
08.02.2023 ; 13:36:59,1354,3092,4.831735
08.02.2023 ; 13:37:01,1356,3101,4.844647
08.02.2023 ; 13:37:03,1358,3090,4.82749
08.02.2023 ; 13:37:05,1360,3087,4.823266
08.02.2023 ; 13:37:07,1362,3093,4.832706
08.02.2023 ; 13:37:09,1364,3087,4.822864
08.02.2023 ; 13:37:11,1366,3083,4.817864
08.02.2023 ; 13:37:13,1368,3090,4.828051
08.02.2023 ; 13:37:15,1370,3094,4.835078
08.02.2023 ; 13:37:17,1372,3089,4.825869
08.02.2023 ; 13:37:19,1374,3080,4.812827
08.02.2023 ; 13:37:21,1376,3079,4.810372
08.02.2023 ; 13:37:23,1378,3086,4.822605
08.02.2023 ; 13:37:25,1380,3088,4.825031
08.02.2023 ; 13:37:27,1382,3091,4.829021
08.02.2023 ; 13:37:29,1384,3091,4.83022
08.02.2023 ; 13:37:31,1386,3100,4.843448
08.02.2023 ; 13:37:33,1388,3095,4.83602
08.02.2023 ; 13:37:35,1390,3091,4.82954
08.02.2023 ; 13:37:37,1392,3092,4.831311
08.02.2023 ; 13:37:39,1394,3097,4.839394
08.02.2023 ; 13:37:41,1396,3107,4.854474
08.02.2023 ; 13:37:43,1398,3108,4.856961
08.02.2023 ; 13:37:45,1400,3108,4.85675
08.02.2023 ; 13:37:47,1402,3098,4.840857
08.02.2023 ; 13:37:49,1404,3097,4.838463
08.02.2023 ; 13:37:51,1406,3104,4.849862
08.02.2023 ; 13:37:53,1408,3096,4.83762
08.02.2023 ; 13:37:55,1410,3100,4.843817
08.02.2023 ; 13:37:57,1412,3087,4.823931
08.02.2023 ; 13:37:59,1414,3079,4.811194
08.02.2023 ; 13:38:01,1416,3091,4.828909
08.02.2023 ; 13:38:03,1418,3090,4.828398
08.02.2023 ; 13:38:05,1420,3077,4.807693
08.02.2023 ; 13:38:07,1422,3082,4.816369
08.02.2023 ; 13:38:09,1424,3088,4.824881
08.02.2023 ; 13:38:11,1426,3096,4.83764
08.02.2023 ; 13:38:13,1428,3094,4.834021
08.02.2023 ; 13:38:15,1430,3098,4.840763
08.02.2023 ; 13:38:17,1432,3102,4.847524
08.02.2023 ; 13:38:19,1434,3094,4.83417
08.02.2023 ; 13:38:21,1436,3108,4.856747
08.02.2023 ; 13:38:23,1438,3090,4.828062
08.02.2023 ; 13:38:25,1440,3088,4.824737
08.02.2023 ; 13:38:27,1442,3089,4.826735
08.02.2023 ; 13:38:29,1444,3084,4.818634
08.02.2023 ; 13:38:31,1446,3089,4.826982
08.02.2023 ; 13:38:33,1448,3094,4.834578
08.02.2023 ; 13:38:35,1450,3092,4.831779
08.02.2023 ; 13:38:37,1452,3093,4.832914
08.02.2023 ; 13:38:39,1454,3096,4.838272
08.02.2023 ; 13:38:41,1456,3097,4.838579
08.02.2023 ; 13:38:43,1458,3102,4.847612
08.02.2023 ; 13:38:45,1460,3097,4.838952
08.02.2023 ; 13:38:47,1462,3111,4.861563
08.02.2023 ; 13:38:49,1464,3101,4.845113
08.02.2023 ; 13:38:51,1466,3107,4.855264
08.02.2023 ; 13:38:53,1468,3100,4.84355
08.02.2023 ; 13:38:55,1470,3102,4.847011
08.02.2023 ; 13:38:57,1472,3110,4.859166
08.02.2023 ; 13:38:59,1474,3113,4.863621
08.02.2023 ; 13:39:01,1476,3110,4.858779
08.02.2023 ; 13:39:03,1478,3101,4.845793
08.02.2023 ; 13:39:05,1480,3100,4.84375
08.02.2023 ; 13:39:07,1482,3113,4.864362
08.02.2023 ; 13:39:09,1484,3101,4.845179
08.02.2023 ; 13:39:11,1486,3112,4.861796
08.02.2023 ; 13:39:13,1488,3109,4.858191
08.02.2023 ; 13:39:15,1490,3123,4.879315
08.02.2023 ; 13:39:17,1492,3121,4.876226
08.02.2023 ; 13:39:19,1494,3107,4.855131
08.02.2023 ; 13:39:21,1496,3107,4.854748
08.02.2023 ; 13:39:23,1498,3105,4.851423
08.02.2023 ; 13:39:25,1500,3110,4.858925
08.02.2023 ; 13:39:27,1502,3112,4.862871
08.02.2023 ; 13:39:29,1504,3099,4.84215
08.02.2023 ; 13:39:31,1506,3107,4.855405
08.02.2023 ; 13:39:33,1508,3114,4.865185
08.02.2023 ; 13:39:35,1510,3109,4.858335
08.02.2023 ; 13:39:37,1512,3112,4.862597
08.02.2023 ; 13:39:39,1514,3109,4.858206
08.02.2023 ; 13:39:41,1516,3114,4.865548
08.02.2023 ; 13:39:43,1518,3120,4.875064
08.02.2023 ; 13:39:45,1520,3119,4.873656
08.02.2023 ; 13:39:47,1522,3107,4.854698
08.02.2023 ; 13:39:49,1524,3115,4.866622
08.02.2023 ; 13:39:51,1526,3119,4.87251
08.02.2023 ; 13:39:53,1528,3116,4.868141
08.02.2023 ; 13:39:55,1530,3124,4.881205
08.02.2023 ; 13:39:57,1532,3126,4.88476
08.02.2023 ; 13:39:59,1534,3132,4.893528
08.02.2023 ; 13:40:01,1536,3136,4.899506
08.02.2023 ; 13:40:03,1538,3130,4.889757
08.02.2023 ; 13:40:05,1540,3118,4.871105
08.02.2023 ; 13:40:07,1542,3117,4.870896
08.02.2023 ; 13:40:09,1544,3117,4.870749
08.02.2023 ; 13:40:11,1546,3120,4.8747
08.02.2023 ; 13:40:13,1548,3127,4.885907
08.02.2023 ; 13:40:15,1550,3120,4.874485
08.02.2023 ; 13:40:17,1552,3134,4.896189
08.02.2023 ; 13:40:19,1554,3124,4.881042
08.02.2023 ; 13:40:21,1556,3126,4.884754
08.02.2023 ; 13:40:23,1558,3121,4.877197
08.02.2023 ; 13:40:25,1560,3124,4.880807
08.02.2023 ; 13:40:27,1562,3132,4.892782
08.02.2023 ; 13:40:29,1564,3132,4.893486
08.02.2023 ; 13:40:31,1566,3125,4.88233
08.02.2023 ; 13:40:33,1568,3092,4.831427
08.02.2023 ; 13:40:35,1570,3088,4.824675
08.02.2023 ; 13:40:37,1572,3102,4.846442
08.02.2023 ; 13:40:39,1574,3122,4.877709
08.02.2023 ; 13:40:41,1576,3146,4.917193
08.02.2023 ; 13:40:43,1578,3143,4.91074
08.02.2023 ; 13:40:45,1580,3164,4.943963
08.02.2023 ; 13:40:47,1582,3140,4.907005
08.02.2023 ; 13:40:49,1584,3139,4.904284
08.02.2023 ; 13:40:51,1586,3134,4.897459
08.02.2023 ; 13:40:53,1588,3135,4.897814
08.02.2023 ; 13:40:55,1590,3137,4.901207
08.02.2023 ; 13:40:57,1592,3134,4.897079
08.02.2023 ; 13:40:59,1594,3130,4.890203
08.02.2023 ; 13:41:01,1596,3128,4.887461
08.02.2023 ; 13:41:03,1598,3134,4.897028
08.02.2023 ; 13:41:05,1600,3129,4.889153
08.02.2023 ; 13:41:07,1602,3123,4.879609
08.02.2023 ; 13:41:09,1604,3123,4.879555
08.02.2023 ; 13:41:11,1606,3128,4.887695
08.02.2023 ; 13:41:13,1608,3127,4.886226
08.02.2023 ; 13:41:15,1610,3129,4.888461
08.02.2023 ; 13:41:17,1612,3126,4.883884
08.02.2023 ; 13:41:19,1614,3126,4.882806
08.02.2023 ; 13:41:21,1616,3112,4.862539
08.02.2023 ; 13:41:23,1618,3117,4.870552
08.02.2023 ; 13:41:25,1620,3122,4.87872
08.02.2023 ; 13:41:27,1622,3121,4.87656
08.02.2023 ; 13:41:29,1624,3143,4.91111
08.02.2023 ; 13:41:31,1626,3136,4.89961
08.02.2023 ; 13:41:33,1628,3151,4.922988
08.02.2023 ; 13:41:35,1630,3151,4.922846
08.02.2023 ; 13:41:37,1632,3140,4.905789
08.02.2023 ; 13:41:39,1634,3133,4.895357
08.02.2023 ; 13:41:41,1636,3140,4.906105
08.02.2023 ; 13:41:43,1638,3140,4.905509
08.02.2023 ; 13:41:45,1640,3135,4.899538
08.02.2023 ; 13:41:47,1642,3143,4.910731
08.02.2023 ; 13:41:49,1644,3129,4.888141
08.02.2023 ; 13:41:51,1646,3133,4.894999
08.02.2023 ; 13:41:53,1648,3128,4.887383
08.02.2023 ; 13:41:55,1650,3138,4.903482
08.02.2023 ; 13:41:57,1652,3141,4.907957
08.02.2023 ; 13:41:59,1654,3133,4.896072
08.02.2023 ; 13:42:01,1656,3135,4.897889
08.02.2023 ; 13:42:03,1658,3145,4.914674
08.02.2023 ; 13:42:05,1660,3149,4.919611
08.02.2023 ; 13:42:07,1662,3147,4.917801
08.02.2023 ; 13:42:09,1664,3142,4.909138
08.02.2023 ; 13:42:11,1666,3153,4.926098
08.02.2023 ; 13:42:13,1668,3142,4.909881
08.02.2023 ; 13:42:15,1670,3141,4.907793
08.02.2023 ; 13:42:17,1672,3151,4.923162
08.02.2023 ; 13:42:19,1674,3149,4.920486
08.02.2023 ; 13:42:21,1676,3150,4.921386
08.02.2023 ; 13:42:23,1678,3144,4.912242
08.02.2023 ; 13:42:25,1680,3147,4.917889
08.02.2023 ; 13:42:27,1682,3163,4.941689
08.02.2023 ; 13:42:29,1684,3156,4.931719
08.02.2023 ; 13:42:31,1686,3163,4.942937
08.02.2023 ; 13:42:33,1688,3149,4.920876
08.02.2023 ; 13:42:35,1690,3153,4.926533
08.02.2023 ; 13:42:37,1692,3141,4.907408
08.02.2023 ; 13:42:39,1694,3149,4.921029
08.02.2023 ; 13:42:41,1696,3150,4.921415
08.02.2023 ; 13:42:43,1698,3142,4.90915
08.02.2023 ; 13:42:45,1700,3140,4.906034
08.02.2023 ; 13:42:47,1702,3140,4.905561
08.02.2023 ; 13:42:49,1704,3142,4.908903
08.02.2023 ; 13:42:51,1706,3145,4.914696
08.02.2023 ; 13:42:53,1708,3142,4.910024
08.02.2023 ; 13:42:55,1710,3146,4.916097
08.02.2023 ; 13:42:57,1712,3155,4.93015
08.02.2023 ; 13:42:59,1714,3162,4.940864
08.02.2023 ; 13:43:01,1716,3138,4.903396
08.02.2023 ; 13:43:03,1718,3147,4.917012
08.02.2023 ; 13:43:05,1720,3155,4.929434
08.02.2023 ; 13:43:07,1722,3154,4.928055
08.02.2023 ; 13:43:09,1724,3156,4.930498
08.02.2023 ; 13:43:11,1726,3144,4.911781
08.02.2023 ; 13:43:13,1728,3154,4.928344
08.02.2023 ; 13:43:15,1730,3146,4.91533
08.02.2023 ; 13:43:17,1732,3155,4.92927
08.02.2023 ; 13:43:19,1734,3151,4.923716
08.02.2023 ; 13:43:21,1736,3145,4.914649
08.02.2023 ; 13:43:23,1738,3135,4.897564
08.02.2023 ; 13:43:25,1740,3145,4.914095
08.02.2023 ; 13:43:27,1742,3139,4.905153
08.02.2023 ; 13:43:29,1744,3151,4.923648
08.02.2023 ; 13:43:31,1746,3156,4.931134
08.02.2023 ; 13:43:33,1748,3153,4.927108
08.02.2023 ; 13:43:35,1750,3153,4.925841
08.02.2023 ; 13:43:37,1752,3155,4.930324
08.02.2023 ; 13:43:39,1754,3161,4.939371
08.02.2023 ; 13:43:41,1756,3162,4.940633
08.02.2023 ; 13:43:43,1758,3164,4.944462
08.02.2023 ; 13:43:45,1760,3153,4.927079
08.02.2023 ; 13:43:47,1762,3155,4.92932
08.02.2023 ; 13:43:49,1764,3168,4.950486
08.02.2023 ; 13:43:51,1766,3156,4.931731
08.02.2023 ; 13:43:53,1768,3147,4.917579
08.02.2023 ; 13:43:55,1770,3153,4.926463
08.02.2023 ; 13:43:57,1772,3149,4.919758
08.02.2023 ; 13:43:59,1774,3156,4.931867
08.02.2023 ; 13:44:01,1776,3156,4.931967
08.02.2023 ; 13:44:03,1778,3162,4.940846
08.02.2023 ; 13:44:05,1780,3166,4.947315
08.02.2023 ; 13:44:07,1782,3165,4.944861
08.02.2023 ; 13:44:09,1784,3174,4.959434
08.02.2023 ; 13:44:11,1786,3159,4.935848
08.02.2023 ; 13:44:13,1788,3165,4.944737
08.02.2023 ; 13:44:15,1790,3169,4.951435
08.02.2023 ; 13:44:17,1792,3153,4.926035
08.02.2023 ; 13:44:19,1794,3163,4.942944
08.02.2023 ; 13:44:21,1796,3158,4.933915
08.02.2023 ; 13:44:23,1798,3156,4.931545
08.02.2023 ; 13:44:25,1800,3154,4.927478
08.02.2023 ; 13:44:27,1802,3156,4.931436
08.02.2023 ; 13:44:29,1804,3142,4.90873
08.02.2023 ; 13:44:31,1806,3140,4.906144
08.02.2023 ; 13:44:33,1808,3141,4.908002
08.02.2023 ; 13:44:35,1810,3147,4.917285
08.02.2023 ; 13:44:37,1812,3140,4.906279
08.02.2023 ; 13:44:39,1814,3135,4.897776
08.02.2023 ; 13:44:41,1816,3143,4.911327
08.02.2023 ; 13:44:43,1818,3145,4.913085
08.02.2023 ; 13:44:45,1820,3150,4.920928
08.02.2023 ; 13:44:47,1822,3150,4.921995
08.02.2023 ; 13:44:49,1824,3150,4.922583
08.02.2023 ; 13:44:51,1826,3152,4.924377
08.02.2023 ; 13:44:53,1828,3150,4.921101
08.02.2023 ; 13:44:55,1830,3155,4.929265
08.02.2023 ; 13:44:57,1832,3156,4.931705
08.02.2023 ; 13:44:59,1834,3159,4.935458
08.02.2023 ; 13:45:01,1836,3170,4.952434
08.02.2023 ; 13:45:03,1838,3165,4.945849
08.02.2023 ; 13:45:05,1840,3169,4.951886
08.02.2023 ; 13:45:07,1842,3165,4.944604
08.02.2023 ; 13:45:09,1844,3163,4.94229
08.02.2023 ; 13:45:11,1846,3166,4.946609
08.02.2023 ; 13:45:13,1848,3158,4.934308
08.02.2023 ; 13:45:15,1850,3155,4.93024
08.02.2023 ; 13:45:17,1852,3155,4.930431
08.02.2023 ; 13:45:19,1854,3155,4.929337
08.02.2023 ; 13:45:21,1856,3176,4.963187
08.02.2023 ; 13:45:23,1858,3167,4.948149
08.02.2023 ; 13:45:25,1860,3169,4.952289
08.02.2023 ; 13:45:27,1862,3163,4.942589
08.02.2023 ; 13:45:29,1864,3165,4.945871
08.02.2023 ; 13:45:31,1866,3160,4.937876
08.02.2023 ; 13:45:33,1868,3169,4.951762
08.02.2023 ; 13:45:35,1870,3174,4.958992
08.02.2023 ; 13:45:37,1872,3181,4.969655
08.02.2023 ; 13:45:39,1874,3180,4.968704
08.02.2023 ; 13:45:41,1876,3165,4.945069
08.02.2023 ; 13:45:43,1878,3170,4.952455
08.02.2023 ; 13:45:45,1880,3172,4.956519
08.02.2023 ; 13:45:47,1882,3172,4.957128
08.02.2023 ; 13:45:49,1884,3172,4.957045
08.02.2023 ; 13:45:51,1886,3155,4.93013
08.02.2023 ; 13:45:53,1888,3169,4.951013
08.02.2023 ; 13:45:55,1890,3166,4.947558
08.02.2023 ; 13:45:57,1892,3166,4.947546
08.02.2023 ; 13:45:59,1894,3172,4.955856
08.02.2023 ; 13:46:01,1896,3175,4.960481
08.02.2023 ; 13:46:03,1898,3171,4.955261
08.02.2023 ; 13:46:05,1900,3172,4.955629
08.02.2023 ; 13:46:07,1902,3164,4.94404
08.02.2023 ; 13:46:09,1904,3175,4.960757
08.02.2023 ; 13:46:11,1906,3178,4.965878
08.02.2023 ; 13:46:13,1908,3184,4.975632
08.02.2023 ; 13:46:15,1910,3185,4.976331
08.02.2023 ; 13:46:17,1912,3194,4.990119
08.02.2023 ; 13:46:19,1914,3180,4.968337
08.02.2023 ; 13:46:21,1916,3181,4.969819
08.02.2023 ; 13:46:23,1918,3179,4.966475
08.02.2023 ; 13:46:25,1920,3168,4.950565
08.02.2023 ; 13:46:27,1922,3170,4.953225
08.02.2023 ; 13:46:29,1924,3159,4.935369
08.02.2023 ; 13:46:31,1926,3161,4.939004
08.02.2023 ; 13:46:33,1928,3165,4.945996
08.02.2023 ; 13:46:35,1930,3166,4.94616
08.02.2023 ; 13:46:37,1932,3177,4.964801
08.02.2023 ; 13:46:39,1934,3164,4.943786
08.02.2023 ; 13:46:41,1936,3162,4.940097
08.02.2023 ; 13:46:43,1938,3178,4.966077
08.02.2023 ; 13:46:45,1940,3173,4.957543
08.02.2023 ; 13:46:47,1942,3168,4.949689
08.02.2023 ; 13:46:49,1944,3179,4.967862
08.02.2023 ; 13:46:51,1946,3178,4.96498
08.02.2023 ; 13:46:53,1948,3174,4.959322
08.02.2023 ; 13:46:55,1950,3180,4.96848
08.02.2023 ; 13:46:57,1952,3186,4.978823
08.02.2023 ; 13:46:59,1954,3198,4.996687
08.02.2023 ; 13:47:01,1956,3194,4.989866
08.02.2023 ; 13:47:03,1958,3190,4.983844
08.02.2023 ; 13:47:05,1960,3180,4.968453
08.02.2023 ; 13:47:07,1962,3180,4.968038
08.02.2023 ; 13:47:09,1964,3186,4.977891
08.02.2023 ; 13:47:11,1966,3176,4.96175
08.02.2023 ; 13:47:13,1968,3188,4.980993
08.02.2023 ; 13:47:15,1970,3193,4.9895
08.02.2023 ; 13:47:17,1972,3186,4.977444
08.02.2023 ; 13:47:19,1974,3189,4.982601
08.02.2023 ; 13:47:21,1976,3194,4.99131
08.02.2023 ; 13:47:23,1978,3188,4.980914
08.02.2023 ; 13:47:25,1980,3186,4.978666
08.02.2023 ; 13:47:27,1982,3181,4.970895
08.02.2023 ; 13:47:29,1984,3182,4.971447
08.02.2023 ; 13:47:31,1986,3185,4.976254
08.02.2023 ; 13:47:33,1988,3188,4.981871
08.02.2023 ; 13:47:35,1990,3189,4.982401
08.02.2023 ; 13:47:37,1992,3195,4.992014
08.02.2023 ; 13:47:39,1994,3192,4.987816
08.02.2023 ; 13:47:41,1996,3192,4.986897
08.02.2023 ; 13:47:43,1998,3180,4.96775
08.02.2023 ; 13:47:45,2000,3181,4.969601
08.02.2023 ; 13:47:47,2002,3169,4.952325
08.02.2023 ; 13:47:49,2004,3180,4.969471
08.02.2023 ; 13:47:51,2006,3182,4.970562
08.02.2023 ; 13:47:53,2008,3183,4.974013
08.02.2023 ; 13:47:55,2010,3183,4.973135
08.02.2023 ; 13:47:57,2012,3188,4.981465
08.02.2023 ; 13:47:59,2014,3194,4.990632
08.02.2023 ; 13:48:01,2016,3194,4.989913
08.02.2023 ; 13:48:03,2018,3183,4.973177
08.02.2023 ; 13:48:05,2020,3186,4.978367
08.02.2023 ; 13:48:07,2022,3183,4.973933
08.02.2023 ; 13:48:09,2024,3172,4.955542
08.02.2023 ; 13:48:11,2026,3174,4.959119
08.02.2023 ; 13:48:13,2028,3169,4.9521
08.02.2023 ; 13:48:15,2030,3174,4.960058
08.02.2023 ; 13:48:17,2032,3195,4.992661
08.02.2023 ; 13:48:19,2034,3169,4.951998
08.02.2023 ; 13:48:21,2036,3163,4.942751
08.02.2023 ; 13:48:23,2038,3167,4.948619
08.02.2023 ; 13:48:25,2040,3171,4.955369
08.02.2023 ; 13:48:27,2042,3571,5.579724
08.02.2023 ; 13:48:29,2044,3370,5.265104
08.02.2023 ; 13:48:31,2046,3244,5.068657
08.02.2023 ; 13:48:33,2048,3194,4.991398
08.02.2023 ; 13:48:35,2050,3182,4.972413
08.02.2023 ; 13:48:37,2052,3180,4.968803
08.02.2023 ; 13:48:39,2054,3178,4.965764
08.02.2023 ; 13:48:41,2056,3184,4.974724
08.02.2023 ; 13:48:43,2058,3172,4.955894
08.02.2023 ; 13:48:45,2060,4216,6.587939
08.02.2023 ; 13:48:47,2062,3339,5.217202
08.02.2023 ; 13:48:49,2064,3292,5.14372
08.02.2023 ; 13:48:51,2066,3235,5.054811
08.02.2023 ; 13:48:53,2068,3243,5.06672
08.02.2023 ; 13:48:55,2070,3206,5.009034
08.02.2023 ; 13:48:57,2072,3199,4.999148
08.02.2023 ; 13:48:59,2074,3178,4.96485
08.02.2023 ; 13:49:01,2076,3169,4.951604
08.02.2023 ; 13:49:03,2078,3169,4.951269
08.02.2023 ; 13:49:05,2080,3177,4.964234
08.02.2023 ; 13:49:07,2082,3173,4.958547
08.02.2023 ; 13:49:09,2084,3165,4.944646
08.02.2023 ; 13:49:11,2086,3188,4.981269
08.02.2023 ; 13:49:13,2088,3194,4.990098
08.02.2023 ; 13:49:15,2090,3198,4.996117
08.02.2023 ; 13:49:17,2092,3193,4.989162
08.02.2023 ; 13:49:19,2094,3201,5.001524
08.02.2023 ; 13:49:21,2096,3198,4.996565
08.02.2023 ; 13:49:23,2098,3197,4.995306
08.02.2023 ; 13:49:25,2100,3198,4.996927
08.02.2023 ; 13:49:27,2102,3203,5.004605
